Real,Previsto
70,69.6935116723081
70,69.47306407219443
70,69.54001980782851
70,69.47480122191963
70,69.34035145110657
70,69.28470746758842
70,69.28284245848285
70,69.3701344548211
70,69.36982337525939
70,69.30610872568408
70,69.13408418318672
70,69.23515964698547
